BUSINESS;https://www.fool.com/investing/2020/08/17/investors-concerned-stock-market-another-crash/;fool.com;2020-08-17 13:31:00;With Most Investors Concerned About the Stock Market, Here's How to Prepare for Another Crash;en
HEALTH;https://www.news-medical.net/news/20200806/New-3D-CT-scanning-method-shows-how-organs-react-during-simulated-heart-massage.aspx;news-medical.net;2020-08-06 17:05:00;New 3D CT scanning method shows how organs react during simulated heart massage;en
SCIENCE;https://www.nasa.gov/press-release/nasa-astronaut-aboard-space-station-answers-stem-students-questions/;nasa.gov;2020-08-05 14:28:02;NASA Astronaut Aboard Space Station Answers STEM Students' Questions;en
ENTERTAINMENT;https://pagesix.com/2020/08/10/rachael-ray-speaks-out-after-lake-luzerne-house-burns-in-fire/;pagesix.com;2020-08-10 16:36:00;Rachael Ray speaks out after Lake Luzerne house burns;en
WORLD;https://www.asiaone.com/lifestyle/dashing-hopes-travel-starved-singaporeans-thailand-unlikely-open-its-doors-tourists-till;asiaone.com;2020-08-14 08:04:00;Dashing hopes of travel-starved Singaporeans: Thailand unlikely to open its doors to tourists till 2021, says tourism rep;en
ENTERTAINMENT;https://www.dailycal.org/2020/08/03/lana-del-reys-spoken-word-poetry-album-triumphs-as-a-transcendent-dreamscape/;dailycal.org;2020-08-03 20:15:00;Lana Del Rey's spoken word poetry album triumphs as a transcendent dreamscape;en
ENTERTAINMENT;https://dailypost.ng/2020/08/02/bbnaija-what-eviction-would-mean-to-me-ozo/;dailypost.ng;2020-08-02 18:39:37;BBNaija: What eviction would mean to me – Ozo;en
ENTERTAINMENT;https://www.ndtv.com/entertainment/soha-and-saif-ali-khan-are-celebrating-raksha-bandhan-every-day-one-post-at-a-time-2274233;ndtv.com;2020-08-04 17:18:32;Soha And Saif Ali Khan Are Celebrating Raksha Bandhan Every Day - One Post At A Time;en
NATION;https://www.nation.co.ke/kenya/counties/homa-bay/covid-19-death-of-homa-bay-nurse-raises-questions-exposes-shortfalls-1912298;nation.co.ke;2020-08-03 16:23:35;Covid-19: Death of Homa Bay nurse raises questions, exposes shortfalls;en
WORLD;https://www.express.co.uk/news/uk/1317869/madeleine-mccann-kate-portugal-police-files-german-investigation-maddie-hanover-spt;express.co.uk;2020-08-03 09:00:00;Madeleine McCann: Kate’s 'horror' discovery while combing through police files;en
TECHNOLOGY;https://www.gsmarena.com/samsung_readying_a_convertible_wireless_charger_for_tomorrows_unpacked_event-news-44601.php;gsmarena.com;2020-08-04 21:59:01;Samsung foldable wireless charger leaks news;en
HEALTH;https://www.express.co.uk/life-style/health/1320340/type-2-diabetes-complications-peripheral-neuropathy-glaucoma;express.co.uk;2020-08-08 15:31:00;Type 2 diabetes: Eye condition that may be the result of high blood sugar levels;en
HEALTH;https://www.business-standard.com/article/current-affairs/common-cold-infection-may-train-the-body-to-recognise-coronavirus-study-120080500368_1.html;business-standard.com;2020-08-05 09:19:00;Common cold infection may train the body to recognise coronavirus: Study;en
TECHNOLOGY;https://www.androidcentral.com/suck-all-dirt-eufy-robovac-15c-robot-vacuum-sale-180;androidcentral.com;2020-08-09 12:17:55;Suck up all the dirt with the Eufy RoboVac 15C robot vacuum on sale for $180;en
HEALTH;https://www.cnbctv18.com/healthcare/covid-19-may-have-longer-incubation-period-of-eight-days-scientists-say-6581391.htm;cnbctv18.com;2020-08-08 07:45:04;COVID-19 may have longer incubation period of eight days, scientists say;en
BUSINESS;https://www.businesswire.com/news/home/20200817005641/en/Chegg-Offer-750.0-Million-Convertible-Senior-Notes;businesswire.com;2020-08-17 20:05:00;Chegg to Offer $750.0 Million of Convertible Senior Notes Due 2026;en
ENTERTAINMENT;https://www.dailymail.co.uk/tvshowbiz/article-8635121/Masked-Singer-fans-poke-fun-Jackie-O-Hendersons-eye-popping-ensemble.html;dailymail.co.uk;2020-08-17 12:12:28;Masked Singer Australia: Fans mock Jackie 'O' Henderson's dress;en
BUSINESS;https://www.globenewswire.com/news-release/2020/08/04/2072849/0/en/Palomar-Holdings-Inc-Reports-Second-Quarter-2020-Results.html;globenewswire.com;2020-08-04 20:10:00;Palomar Holdings, Inc. Reports Second Quarter 2020 Results;en
ENTERTAINMENT;https://www.cheatsheet.com/entertainment/sarah-michelle-gellar-couldnt-stand-her-fake-laugh-on-buffy-the-vampire-slayer.html/;cheatsheet.com;2020-08-15 22:19:02;Sarah Michelle Gellar Couldn't Stand Her Fake Laugh on 'Buffy the Vampire Slayer';en
WORLD;https://www.thetimes.co.uk/article/oxford-coronavirus-vaccine-may-be-financial-shot-in-the-arm-for-huawei-jf792n9bd;thetimes.co.uk;2020-08-03 23:01:00;Oxford coronavirus vaccine may be financial shot in the arm for Huawei;en
TECHNOLOGY;https://www.slashgear.com/galaxy-watch-3-ifixit-teardown-is-a-bit-reassuring-16633644/;slashgear.com;2020-08-17 02:22:00;Galaxy Watch 3 iFixit teardown is a bit reassuring;en
NATION;https://www.news18.com/news/movies/sushant-singh-rajput-death-case-rhea-chakraborty-family-members-among-6-named-by-cbi-2764557.html;news18.com;2020-08-06 15:42:00;Sushant Singh Rajput Death Case: Rhea Chakraborty, Family Members Among 6 Named by CBI;en
NATION;https://www.stuff.co.nz/national/122387431/governments-covid19-tracer-app-only-processing-24900-scans-per-day;stuff.co.nz;2020-08-08 01:11:00;Government's Covid-19 tracer app only processing 24900 scans per day;en
BUSINESS;https://www.theguardian.com/business/2020/aug/11/mike-ashleys-frasers-group-delays-results-for-second-year-running;theguardian.com;2020-08-11 19:00:00;Mike Ashley's Frasers Group delays results for second year running;en
SPORTS;https://www.thedailyjournal.com/story/news/2020/08/07/golf-wine-tasting-and-fishing-fun-things-do-south-jersey-help-others/3325174001/;thedailyjournal.com;2020-08-08 02:26:15;Golf, wine tasting and fishing: Fun things to do in South Jersey that will help others!;en
WORLD;https://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-53672793;bbc.com;2020-08-06 12:03:01;Aberdeen coronavirus outbreak: Number of cases rises to 79;en
SPORTS;https://www.india.com/sports/barcelona-fans-celebrate-after-cristiano-ronaldos-juventus-real-madrid-get-knocked-out-of-champions-league-posts-4105519/;india.com;2020-08-08 02:40:04;Barcelona Fans Celebrate After Cristiano Ronaldo's Juventus, Real Madrid Get Knocked Out of Champions League;en
BUSINESS;https://www.reuters.com/article/us-global-forex/dollar-falls-euro-tops-1-18-after-sentiment-survey-idUSKCN257033;reuters.com;2020-08-11 14:50:00;"Dollar falls; euro tops $1.18 after sentiment survey";en
BUSINESS;https://www.express-journal.com/physical-vapor-deposition-pvd-coaters-market-169441/;express-journal.com;2020-08-14 08:03:31;Global Physical Vapor Deposition (PVD) Coaters Market Size, Share, Growth Survey 2020 to 2025 and Industry Analysis Report;en
BUSINESS;https://www.bloomberg.com/tosv2.html?vid=&uuid=1081a4d0-dae1-11ea-a93c-c9889fc371f8&url=L25ld3MvYXJ0aWNsZXMvMjAyMC0wOC0xMC90ZW5jZW50LXNoYXJlcy1mYWxsLWZ1cnRoZXItYXMtd29ycmllcy1hYm91dC11LXMtYWN0aW9uLXBlcnNpc3Q=;bloomberg.com;2020-08-10 02:35:00;Tencent Shares Fall Further as Worries About U.S. Action Persist;en
NATION;https://www.ndtv.com/india-news/2-arrested-in-connection-with-up-topper-sudiksha-bhatis-death-case-police-2280192;ndtv.com;2020-08-16 05:44:52;2 Arrested In Connection With UP Topper's Death Case: Police;en
HEALTH;https://www.standard.net.au/story/6869903/us-marks-160000-virus-deaths-talks-stall/;standard.net.au;2020-08-07 15:43:10;US surpasses 160000 coronavirus deaths;en
ENTERTAINMENT;https://www.soompi.com/article/1419393wpp/inkigayo-to-air-earlier-than-originally-scheduled-today;soompi.com;2020-08-16 02:32:27;“Inkigayo” To Air Earlier Than Originally Scheduled Today;en
SPORTS;https://www.tsn.ca/penske-reverses-course-closes-indianapolis-500-to-fans-1.1504119;tsn.ca;2020-08-04 16:18:42;Penske reverses course, no fans at Indy 500;en
HEALTH;https://sg.news.yahoo.com/police-protesters-clash-belarus-claims-095253569.html;sg.news.yahoo.com;2020-08-10 09:52:00;Police, protesters clash in Belarus after claims of rigged election;en
NATION;https://www.gmanetwork.com/news/money/economy/749611/angara-vows-timely-passage-of-p4-5t-nat-l-budget-for-2021/story/;gmanetwork.com;2020-08-03 04:35:00;Angara vows timely passage of P4.5T nat'l budget for 2021;en
ENTERTAINMENT;https://allafrica.com/stories/202008100132.html;allafrica.com;2020-08-10 07:34:11;Nigeria: Tochi, Eric Evicted From BBNaija2020;en
NATION;https://en.brinkwire.com/news/namibia-imposes-daily-curfew-as-covid-19-cases-spike/;en.brinkwire.com;2020-08-13 05:39:07;Namibia imposes daily curfew as COVID-19 cases spike;en
NATION;https://www.thenewsminute.com/article/meet-gombe-mane-group-sculptors-behind-viral-statue-karnataka-woman-130543;thenewsminute.com;2020-08-11 13:19:51;Meet Gombe Mane, the group of sculptors behind the viral statue of Karnataka woman;en
ENTERTAINMENT;https://www.ghgossip.com/its-difficult-for-rich-kids-to-succeed-kiddwayas-dad-terry-waya-says/;ghgossip.com;2020-08-14 17:27:00;It's Difficult For Rich Kids To Succeed -Kiddwaya's Dad, Terry Waya says;en
HEALTH;https://www.macaubusiness.com/must-covid-19-research-could-provide-basis-for-future-mass-produced-commercial-vaccine/;macaubusiness.com;2020-08-03 12:26:00;MUST Covid-19 research could provide basis for future mass-produced commercial vaccine;en
TECHNOLOGY;https://www.zdnet.com/article/google-this-update-means-gmail-is-now-these-four-things-in-one/;zdnet.com;2020-08-14 11:53:00;Google: This update means Gmail is now these four things in one;en
BUSINESS;https://www.cbc.ca/news/canada/british-columbia/b-c-woman-caught-cerb-scammer-in-the-act-but-getting-action-from-officials-is-the-hardest-part-1.5678923;cbc.ca;2020-08-10 10:00:00;B.C. woman caught CERB scammer in the act, but getting action from officials is the hardest part;en
SPORTS;https://www.indiaglitz.com/rakul-preet-is-karnam-malleswari-telugu-news-266998;indiaglitz.com;2020-08-08 03:10:11;Rakul Preet is Karnam Malleswari? - Telugu News;en
WORLD;https://www.theguardian.com/environment/2020/aug/17/microplastic-particles-discovered-in-human-organs;theguardian.com;2020-08-17 11:32:54;Microplastic particles found in human organs by US scientists;en
NATION;https://dailypost.ng/2020/08/11/wike-dissolves-rivers-taskforce-on-illegal-trading-motor-parks-sacks-sa/;dailypost.ng;2020-08-11 18:50:37;"Wike dissolves Rivers Taskforce on Illegal Trading, Motor Parks; sacks SA";en
SPORTS;https://www.goal.com/en-gh/news/jeremie-frimpong-on-target-as-celtic-thrash-hamilton/1nq4gp60zotte1d4cw55wc97lt;goal.com;2020-08-02 19:02:00;Ghanaian descent Jeremie Frimpong on target as Celtic thrash Hamilton Academical;en
NATION;https://www.deccanchronicle.com/nation/in-other-news/130820/display-treatmeant-rates-or-face-face-action-telangana-private-hospit.html;deccanchronicle.com;2020-08-13 06:17:00;Display treatment rates or face action, Telangana govt warns private hospitals;en
SPORTS;https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-evening-headlines-august-13-18766839;liverpoolecho.co.uk;2020-08-13 18:37:00;Liverpool evening headlines as Philippe Coutinho agent makes claim and Talles Magno interest is dismissed;en
WORLD;https://www.ctvnews.ca/world/lebanese-pm-steps-down-in-wake-of-beirut-explosion-1.5057823;ctvnews.ca;2020-08-10 13:02:00;Lebanese PM steps down in wake of Beirut explosion;en
NATION;https://www.thetelegram.com/news/world/indonesia-reports-1815-new-coronavirus-cases-64-new-deaths-481485/;thetelegram.com;2020-08-05 11:32:01;Indonesia reports 1815 new coronavirus cases, 64 new deaths;en
NATION;https://www.namibian.com.na/93350/read/Patriots-march;namibian.com.na;2020-08-03 08:55:47;Patriots march;en
NATION;https://www.enca.com/news/buthelezi-tests-positive-covid-19;enca.com;2020-08-08 14:03:58;Buthelezi tests positive for COVID-19;en
SPORTS;https://www.espn.com/college-sports/story/_/id/29598491/ncaa-update-fall-sports-championships-wednesday-mark-emmert-says;espn.com;2020-08-05 01:56:31;NCAA to have 'update' on fall sports championships Wednesday, Mark Emmert says;en
NATION;https://punchng.com/why-household-of-god-church-wont-reopen-okotie/;punchng.com;2020-08-06 18:22:55;Why Household of God Church won't reopen - Okotie;en
TECHNOLOGY;https://www.forbes.com/sites/ewanspence/2020/08/04/apple-macbook-pro-macbook-air-battery-charging-health-warning-fix/;forbes.com;2020-08-04 23:23:00;MacBook Pro Battery Problems Confirmed By Apple;en
WORLD;https://allafrica.com/stories/202008120342.html;allafrica.com;2020-08-12 08:55:23;Somalia: AMISOM Donates Non-Food Items to Internally Displaced Persons in Beletweyne;en
NATION;https://bc.ctvnews.ca/3-vancouver-police-officers-covid-positive-after-responding-to-large-party-union-1.5056076;bc.ctvnews.ca;2020-08-07 23:20:00;3 Vancouver police officers COVID-positive after responding to large party: union;en
WORLD;https://www.news.com.au/lifestyle/real-life/news-life/coronavirus-obituary-blames-antimaskers-trump-for-husbands-covid19-death/news-story/73f2a72ff03a27c6390812a951aedd16;news.com.au;2020-08-04 10:22:36;Obituary blames anti-maskers, Trump for husband’s COVID-19 death;en
TECHNOLOGY;https://www.finextra.com/newsarticle/36327/apple-acquires-softpos-firm-mobeewave;finextra.com;2020-08-03 11:34:49;Apple acquires softPOS firm Mobeewave;en
BUSINESS;https://www.fool.com/earnings/call-transcripts/2020/08/07/penn-virginia-corporation-pvac-q2-2020-earnings-ca.aspx;fool.com;2020-08-08 00:01:06;Penn Virginia Corporation (PVAC) Q2 2020 Earnings Call Transcript;en
ENTERTAINMENT;https://www.cheatsheet.com/entertainment/royal-critic-predicts-prince-harry-and-meghan-markle-will-fade-into-obscurity-after-exit.html/;cheatsheet.com;2020-08-03 16:06:58;Royal Critic Predicts Prince Harry and Meghan Markle Will Fade Into Obscurity After Exit;en
SPORTS;https://www.goal.com/en-gh/news/liverpool-and-real-madrid-may-be-out-but-champions-league/1c3a6mf776y2l12i4ccgvgf440;goal.com;2020-08-12 21:30:00;Liverpool and Real Madrid may be out but Champions League will not get any easier, warns Silva;en
HEALTH;https://www.whec.com/coronavirus/cdc-releases-studies-about-severe-covid-19-in-children/5820556/?cat=13515;whec.com;2020-08-07 23:52:44;CDC releases studies about severe COVID-19 in Children;en
BUSINESS;https://www.cnbc.com/2020/08/05/beyond-meat-leaned-on-grocery-stores-to-hit-a-sales-milestone-ceo-says.html;cnbc.com;2020-08-06 01:04:00;Beyond Meat leaned on grocery stores to hit a sales milestone, CEO says;en
WORLD;https://www.bbc.com/news/election-us-2020-53673797;bbc.com;2020-08-06 01:05:31;Facebook and Twitter restrict Trump accounts over 'harmful' virus claim;en
WORLD;https://www.breakingnews.ie/world/uk-travellers-left-frustrated-after-missing-quarantine-deadline-1014163.html;breakingnews.ie;2020-08-15 20:52:00;UK travellers left frustrated after missing quarantine deadline;en
ENTERTAINMENT;https://www.gulte.com/movienews/19432/nags-new-look-evokes-lots-of-curiosity;gulte.com;2020-08-13 07:36:47;Nag’s New Look Evokes Lots Of Curiosity;en
TECHNOLOGY;https://www.thesun.co.uk/tvandshowbiz/12366011/perri-kiely-dating-dancing-on-ice-laura-smith/;thesun.co.uk;2020-08-10 20:30:00;Diversity star Perri Kiely dating Dancing On Ice production assistant Laura Smith after meeting backstage on;en
BUSINESS;https://www.globenewswire.com/news-release/2020/08/14/2078530/0/en/Bio-Path-Holdings-Reports-Second-Quarter-2020-Financial-Results.html;globenewswire.com;2020-08-14 11:00:00;Bio-Path Holdings Reports Second Quarter 2020 Financial Results;en
SPORTS;https://indianexpress.com/article/sports/golf/tiger-woods-and-his-back-have-challenging-schedule-after-pga-6548330/;indianexpress.com;2020-08-10 05:02:02;Tiger Woods, and his back, have challenging schedule after PGA;en
HEALTH;https://www.thechronicle.com.au/news/ultimate-virus-decision-facing-victoria/4079545/;thechronicle.com.au;2020-08-16 09:58:00;Ultimate virus decision facing Victoria;en
NATION;https://www.dailytrust.com.ng/efcc-operatives-allege-unjust-treatment-under-lamorde-magu.html;dailytrust.com.ng;2020-08-06 12:57:00;EFCC operatives allege unjust treatment under Lamorde, Magu;en
TECHNOLOGY;https://www.bloomberg.com/tosv2.html?vid=&uuid=0ab39dd0-d715-11ea-9398-31c1951522c8&url=L25ld3MvYXJ0aWNsZXMvMjAyMC0wOC0wNS9hbWF6b24tbWFrZXMtc3dlZXBpbmctY2hhbmdlcy1mb3ItZmlyc3QtcHJpbWUtZGF5LW9mLXBhbmRlbWlj;bloomberg.com;2020-08-05 03:30:00;Amazon Makes Sweeping Changes for First Prime Day of Pandemic;en
WORLD;https://www.nation.co.ke/kenya/news/education/let-varsities-prioritise-research-to-spur-growth-1920078;nation.co.ke;2020-08-17 13:41:33;Let varsities prioritise research to spur growth;en
HEALTH;https://www.nih.gov/news-events/news-releases/nih-launches-clinical-trial-test-antibody-treatment-hospitalized-covid-19-patients;nih.gov;2020-08-04 12:24:44;NIH launches clinical trial to test antibody treatment in hospitalized COVID-19 patients;en
SPORTS;https://www.thesportreview.com/2020/08/chelsea-fc-news-christian-pulisic-injury-update-2/;thesportreview.com;2020-08-09 04:15:00;Frank Lampard gives fresh Christian Pulisic update for Chelsea FC fans;en
NATION;https://www.telegraph.co.uk/politics/2020/08/14/pub-clampdown-means-end-music-sound-tvs-no-legal-ban-bar-crawls/;telegraph.co.uk;2020-08-14 17:52:00;Pub clampdown means end to music and sound from TVs - but no legal ban on bar crawls;en
BUSINESS;https://www.edinburghlive.co.uk/best-in-edinburgh/mars-marathon-chocolate-bars-return-18754278;edinburghlive.co.uk;2020-08-11 19:11:00;One of the UK's most popular retro chocolate bars is returning to supermarkets after 30 years;en
SPORTS;https://www.mlssoccer.com/post/2020/08/13/reggie-cannon-says-its-absolutely-disgusting-some-fans-booed-fc-dallas-players;mlssoccer.com;2020-08-13 04:51:03;"Reggie Cannon says it's ""absolutely disgusting"" that some fans booed FC Dallas players kneeling during national anthem";en
NATION;https://www.thisdaylive.com/index.php/2020/08/15/oshiomholes-boys-should-calm-down-in-edo/;thisdaylive.com;2020-08-15 01:45:02;Oshiomhole’s Boys Should Calm Down in Edo;en
TECHNOLOGY;https://9to5mac.com/2020/08/06/microsoft-ends-tests-with-xcloud-gaming-platform/;9to5mac.com;2020-08-06 22:05:00;Microsoft ends tests with xCloud gaming platform on iOS due to App Store policies [U];en
TECHNOLOGY;https://www.windowslatest.com/2020/08/07/microsoft-removes-unofficial-chromium-browser-from-the-store/;windowslatest.com;2020-08-07 18:29:00;Microsoft removes unofficial Chromium browser from the Store;en
TECHNOLOGY;https://www.autoevolution.com/news/2023-bmw-m3-touring-rendered-with-giant-grille-looks-ugly-147383.html;autoevolution.com;2020-08-13 20:54:00;2023 BMW M3 Touring Rendered With Giant Grille, Looks Ugly;en
NATION;https://www.modernghana.com/news/1022230/appiah-minka-university-of-skills-training-and.html;modernghana.com;2020-08-11 14:20:01;Appiah-Minka University Of Skills Training and Entrepreneurial Development Coming;en
WORLD;https://www.newshub.co.nz/home/politics/2020/08/cook-islands-travel-bubble-expected-before-the-end-of-the-year-jacinda-ardern.html;newshub.co.nz;2020-08-10 01:25:28;Cook Islands travel bubble expected 'before the end of the year' – Jacinda Ardern;en
BUSINESS;https://www.globenewswire.com/news-release/2020/08/05/2073315/0/en/Global-Service-Delivery-Automation-Industry-2020-to-2027-Market-Trajectory-Analytics.html;globenewswire.com;2020-08-05 12:48:00;Global Service Delivery Automation Industry (2020 to 2027) - Market Trajectory & Analytics;en
TECHNOLOGY;https://www.vg247.com/2020/08/09/halo-infinite-open-world-areas/;vg247.com;2020-08-09 19:07:35;Halo Infinite isn’t completely open world, but you can revisit previous areas;en
BUSINESS;https://whtc.com/news/articles/2020/aug/10/philippine-central-bank-says-no-reason-for-further-rate-cuts-at-this-time-governor-says/1047674/;whtc.com;2020-08-10 01:32:48;Philippine central bank says no reason for further rate cuts at this time, governor says;en
BUSINESS;https://in.reuters.com/article/asia-ironore/dalian-iron-ore-set-for-best-week-since-may-on-strong-china-demand-idINL4N2F90UT;in.reuters.com;2020-08-07 03:39:00;Dalian iron ore set for best week since May on strong China demand;en
TECHNOLOGY;https://www.mirror.co.uk/sport/football/news/fifa-21-career-mode-news-22516345;mirror.co.uk;2020-08-13 15:00:00;FIFA 21 Career Mode features confirmed including revamped growth system;en
SPORTS;https://www.mirror.co.uk/sport/football/news/philippe-coutinhos-stance-arsenal-transfer-22499131;mirror.co.uk;2020-08-10 16:27:00;Philippe Coutinho's stance on Arsenal transfer as Willian 'undergoes medical';en
ENTERTAINMENT;https://www.msn.com/en-us/tv/news/zo%C3%AB-kravitz-criticizes-hulu-for-lack-of-diversity-after-high-fidelity-cancellation/ar-BB17JLVo?li=BBnb7Kz;msn.com;2020-08-08 23:00:00;Zoë Kravitz Criticizes Hulu for Lack of Diversity After High Fidelity Cancellation;en
HEALTH;https://www.busseltonmail.com.au/story/6879083/nz-virus-strategy-dangerous-health-chief/;busseltonmail.com.au;2020-08-14 02:17:48;NZ virus strategy dangerous: health chief;en
SPORTS;https://www.hitc.com/en-gb/2020/08/14/the-right-decision-rio-ferdinand-urges-20m-star-to-join-west-ham-even-if-its-a-step-down/;hitc.com;2020-08-14 07:30:00;‘The right decision’: Rio Ferdinand urges £20m star to join West Ham, even if it’s a step down;en
TECHNOLOGY;https://indianexpress.com/article/technology/mobile-tabs/redmi-9-prime-launched-specs-price-india-6538539/;indianexpress.com;2020-08-04 13:26:36;"Redmi 9 Prime launched in India; here’s everything you need to know";en
HEALTH;https://www.timesofisrael.com/scared-of-covid-heart-attack-patients-waste-golden-hour-before-hospitalizing/;timesofisrael.com;2020-08-04 10:59:06;Scared of COVID, heart attack patients waste ‘golden hour’ before hospitalizing;en
TECHNOLOGY;https://androidcommunity.com/samsung-health-now-has-ecg-blood-oxygen-monitoring-features-20200816/;androidcommunity.com;2020-08-16 11:21:00;Samsung Health now has ECG, blood oxygen monitoring features;en
WORLD;https://cnnphilippines.com/world/2020/8/7/Beirut-blast-death-toll-Filipinos.html;cnnphilippines.com;2020-08-07 03:20:49;2 more Filipinos dead, 31 injured in Beirut explosion;en
NATION;https://www.foxnews.com/media/lindsey-graham-sally-yates-james-comey;foxnews.com;2020-08-06 03:54:19;Sally Yates threw 'radioactive' Comey 'under the bus' at Senate hearing, Graham says;en
ENTERTAINMENT;https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kajol-and-daughter-nysa-devgn-twin-in-blue-as-they-celebrate-raksha-bandhan-with-family/articleshow/77343374.cms;timesofindia.indiatimes.com;2020-08-04 04:36:00;Kajol and daughter Nysa Devgn twin in blue as they celebrate Raksha Bandhan with family;en
BUSINESS;https://au.news.yahoo.com/robot-boat-completes-three-week-233826375.html;au.news.yahoo.com;2020-08-14 23:38:00;Robot boat completes three-week Atlantic mission;en
SPORTS;https://www.mmamania.com/2020/8/16/21370760/ufc-252-results-matches-make-miocic-cormier-in-las-vegas-espn-apex-mma;mmamania.com;2020-08-16 21:00:00;UFC 252 results: Matches to make after ‘Miocic vs Cormier 3’ in Las Vegas;en
HEALTH;https://theshillongtimes.com/2020/08/07/israel-claims-excellent-vaccine-in-hand/;theshillongtimes.com;2020-08-06 16:24:00;Israel claims excellent vaccine in hand – The Shillong Times;en
SPORTS;https://www.manilatimes.net/2020/08/12/sports/sports-top/laureano-says-astros-coach-sparks-fracas/754053/;manilatimes.net;2020-08-11 16:17:14;Laureano Says Astros Coach Sparks Fracas;en
NATION;https://www.abc.net.au/news/2020-08-12/premier-steven-marshall-defends-queensland-trip-amid-coronavirus/12549508;abc.net.au;2020-08-12 04:57:00;SA Premier Steven Marshall rejects claims Queensland trip defied coronavirus advice;en
BUSINESS;https://science.sciencemag.org/content/369/6504/613.full;science.sciencemag.org;2020-08-06 17:49:18;Deforestation in the Brazilian Amazon is still rising sharply;en
NATION;https://globalnews.ca/news/7269231/bc-students-return-classroom-september-10/;globalnews.ca;2020-08-12 17:33:52;B.C. students to return to the classroom by Sept. 10, a two-day delay to the start of school;en
WORLD;https://www.telegraph.co.uk/news/2020/08/10/travel-latest-malta-poised-quarantine-restrictions-cases-rise/;telegraph.co.uk;2020-08-10 09:46:04;Travel latest: France 'days away from being added to quarantine list';en
SPORTS;https://www.teamtalk.com/news/man-utd-breakthrough-henderson-contract-talks;teamtalk.com;2020-08-04 08:57:45;Lampard 'frustrated' as Man Utd make headway in contract talks;en
SPORTS;https://sircharlesincharge.com/2020/08/06/nba-bubble-results-working/;sircharlesincharge.com;2020-08-06 14:04:00;NBA continues to prove that the bubble works;en
BUSINESS;https://smallcaps.com.au/why-warren-buffett-finally-moved-into-gold-bitcoin-next/;smallcaps.com.au;2020-08-17 01:51:00;Why Warren Buffett finally moved into gold, is Bitcoin next?;en
HEALTH;https://www.dailyexaminer.com.au/news/juice-bar-slammed-for-covid-claims/4073337/;dailyexaminer.com.au;2020-08-06 19:08:00;Juice bar slammed for COVID claims;en
HEALTH;https://www.businessinsider.co.za/coronavirus-ohio-91-sick-after-infected-man-attends-church-service-2020-8;businessinsider.co.za;2020-08-06 12:24:59;Nearly 100 people in the US got sick after one man with coronavirus attended a church service;en
HEALTH;https://www.thelancet.com/journals/lanhae/article/PIIS2352-3026(20)30251-9/fulltext;thelancet.com;2020-08-13 22:39:27;Clinical characteristics and risk factors associated with COVID-19 severity in patients with haematological malignancies in Italy: a retrospective, multicentre, cohort study;en
WORLD;https://www.express.co.uk/news/uk/1323142/coronavirus-latest-news-local-lockdown-uk-latest-deaths-infection-rate-new-cases;express.co.uk;2020-08-15 06:31:00;Coronavirus map LIVE: Macron nightmare as France COVID-19 cases rocket to record high;en
NATION;https://www.chicagotribune.com/coronavirus/ct-coronavirus-illinois-pritzker-guidelines-20200807-q22uwbrb2basbmqn44ftw5enzm-story.html;chicagotribune.com;2020-08-07 16:25:00;Gov. J.B. Pritzker issues rule to penalize businesses that don’t enforce mask requirements with fines up to $;en
BUSINESS;https://insideevs.com/news/439263/bmw-updated-pricing-2021-lineup-us/;insideevs.com;2020-08-16 11:25:16;BMW Updates Pricing Of Its 2021 Lineup In The U.S.;en
NATION;https://abcnews.go.com/Politics/wireStory/trump-encourages-mail-voting-key-battleground-florida-72172353;abcnews.go.com;2020-08-04 20:49:22;Trump encourages mail voting in key battleground Florida;en
NATION;https://www.newsroom.co.nz/failures-without-consequences;newsroom.co.nz;2020-08-07 03:52:44;Failures without Consequences;en
BUSINESS;https://www.globenewswire.com/news-release/2020/08/12/2077433/0/en/Onconova-Therapeutics-Highlights-Corporate-Progress-and-Reports-Second-Quarter-2020-Financial-Results.html;globenewswire.com;2020-08-12 20:05:00;Onconova Therapeutics Highlights Corporate Progress and Reports Second Quarter 2020 Financial Results;en
BUSINESS;https://www.cnbc.com/2020/08/10/oil-markets-saudi-aramco-demand-view-iraq-output-cut-in-focus.html;cnbc.com;2020-08-10 05:23:00;Oil climbs on positive China data, rising demand;en
BUSINESS;https://finance.yahoo.com/news/class-limiteds-asx-cl1-price-021245495.html;finance.yahoo.com;2020-08-17 02:26:15;Class Limited's (ASX:CL1) Price Is Out Of Tune With Earnings;en
WORLD;https://www.volcanodiscovery.com/sinabung/news/108333/Sinabung-Volcano-Volcanic-Ash-Advisory-CONTINUOUS-VA-ERUPTION-TO-FL100-OBS-150745Z-to-10000-ft-3000-.html;volcanodiscovery.com;2020-08-15 08:00:57;Sinabung Volcano Volcanic Ash Advisory: CONTINUOUS VA ERUPTION TO FL100 OBS 15/0745Z to 10000 ft (3000 m);en
NATION;https://atlantic.ctvnews.ca/covid-19-is-not-gone-new-case-under-investigation-in-nova-scotia-s-northern-zone-1.5064397;atlantic.ctvnews.ca;2020-08-14 14:14:00;'COVID-19 is not gone': New case under investigation in Nova Scotia's northern zone;en
